timestamps,TP9,AF7,AF8,TP10,Right AUX
1741705000.825,-676.758,-65.430,-45.898,-416.016,0.000
1741705000.829,758.789,-24.902,-34.180,954.590,0.000
1741705000.833,999.512,-20.508,-39.062,999.512,0.000
1741705000.837,141.113,-58.105,-46.875,-194.336,0.000
1741705000.841,-1000.000,-87.891,-40.039,-980.469,0.000
1741705000.845,45.410,-53.223,-33.691,480.957,0.000
1741705000.849,999.512,-24.902,-36.133,999.512,0.000
1741705000.853,186.523,-55.176,-40.039,51.758,0.000
1741705000.857,-1000.000,-80.078,-41.504,-1000.000,0.000
1741705000.860,-302.246,-47.852,-32.715,-213.379,0.000
1741705000.864,999.512,-11.719,-33.691,999.512,0.000
1741705000.868,313.477,-28.320,-44.434,214.355,0.000
1741705000.872,-1000.000,-55.176,-41.992,-1000.000,0.000
1741705000.876,-317.871,-31.738,-34.668,-260.254,0.000
1741705000.880,999.512,9.277,-35.156,999.512,0.000
1741705000.884,812.012,-8.789,-44.434,570.312,0.000
1741705000.888,-724.609,-60.059,-46.387,-1000.000,0.000
1741705000.892,-938.965,-62.988,-41.504,-575.195,0.000
1741705000.896,583.008,-31.738,-41.992,947.754,0.000
1741705000.899,999.512,-22.461,-41.992,999.512,0.000
1741705000.903,-56.641,-49.316,-48.828,-406.250,0.000
1741705000.907,-1000.000,-69.336,-47.852,-1000.000,0.000
1741705000.911,19.043,-28.320,-36.621,431.641,0.000
1741705000.915,999.512,-9.277,-33.691,999.512,0.000
1741705000.919,191.895,-46.387,-41.504,11.230,0.000
1741705000.923,-1000.000,-73.242,-45.898,-1000.000,0.000
1741705000.927,-261.719,-39.062,-36.621,-53.223,0.000
1741705000.931,999.512,-7.324,-36.621,999.512,0.000
1741705000.935,339.844,-40.039,-43.457,221.191,0.000
1741705000.939,-1000.000,-69.824,-41.016,-1000.000,0.000
1741705000.942,-584.961,-46.875,-24.414,-354.980,0.000
1741705000.946,999.512,-10.254,-23.926,999.512,0.000
1741705000.950,687.988,-22.949,-41.016,465.332,0.000
1741705000.954,-869.629,-60.059,-43.457,-1000.000,0.000
1741705000.958,-1000.000,-61.523,-36.133,-766.113,0.000
1741705000.962,323.730,-25.391,-37.109,771.973,0.000
1741705000.966,999.512,-17.090,-42.969,999.512,0.000
1741705000.970,-142.578,-56.152,-46.387,-499.023,0.000
1741705000.974,-1000.000,-61.523,-43.945,-1000.000,0.000
1741705000.978,-41.016,-20.020,-35.645,306.152,0.000
1741705000.982,999.512,-0.488,-36.621,999.512,0.000
1741705000.985,210.449,-26.855,-52.734,143.066,0.000
1741705000.989,-1000.000,-54.199,-59.082,-1000.000,0.000
1741705000.993,-339.355,-37.109,-48.340,-261.719,0.000
1741705000.997,999.512,-18.066,-41.992,999.512,0.000
1741705001.001,841.309,-17.090,-38.574,520.996,0.000
1741705001.005,-731.445,-41.504,-40.039,-1000.000,0.000
1741705001.009,-855.957,-48.828,-37.598,-529.785,0.000
1741705001.013,791.504,-11.230,-33.691,999.512,0.000
1741705001.017,999.512,-10.742,-42.969,699.219,0.000
1741705001.021,-481.934,-42.480,-43.457,-893.066,0.000
1741705001.024,-1000.000,-53.223,-37.109,-863.281,0.000
1741705001.028,236.328,-23.926,-36.133,687.988,0.000
1741705001.032,999.512,-10.254,-38.574,999.512,0.000
1741705001.036,1.465,-53.223,-49.316,-303.711,0.000
1741705001.040,-1000.000,-81.543,-44.922,-1000.000,0.000
1741705001.044,-243.164,-47.363,-37.598,-160.156,0.000
1741705001.048,999.512,-13.672,-37.598,999.512,0.000
1741705001.052,230.469,-42.969,-44.922,166.016,0.000
1741705001.056,-1000.000,-74.219,-43.945,-1000.000,0.000
1741705001.060,-290.039,-40.527,-31.738,-240.723,0.000
1741705001.064,999.512,-7.812,-32.227,999.512,0.000
1741705001.067,506.836,-29.297,-43.457,319.336,0.000
1741705001.071,-960.938,-59.570,-48.828,-1000.000,0.000
1741705001.075,-1000.000,-65.430,-43.945,-756.348,0.000
1741705001.079,364.258,-38.574,-36.621,823.730,0.000
1741705001.083,999.512,-19.531,-40.039,770.020,0.000
1741705001.087,-397.461,-51.270,-50.293,-832.520,0.000
1741705001.091,-1000.000,-69.336,-40.039,-1000.000,0.000
1741705001.095,100.098,-29.297,-35.645,452.148,0.000
1741705001.099,999.512,-10.254,-42.480,999.512,0.000
1741705001.103,87.402,-46.387,-50.781,-241.211,0.000
1741705001.106,-1000.000,-67.383,-55.176,-1000.000,0.000
1741705001.110,-256.836,-40.527,-48.340,-158.691,0.000
1741705001.114,999.512,3.418,-43.945,999.512,0.000
1741705001.118,320.312,-13.184,-46.875,214.844,0.000
1741705001.122,-1000.000,-64.941,-52.246,-1000.000,0.000
1741705001.126,-519.043,-49.316,-47.363,-325.195,0.000
1741705001.130,999.512,-7.812,-41.016,999.512,0.000
1741705001.134,540.039,-27.832,-45.898,326.172,0.000
1741705001.138,-1000.000,-62.012,-47.363,-1000.000,0.000
1741705001.142,-791.504,-45.410,-39.062,-526.855,0.000
1741705001.146,687.988,-9.277,-40.527,963.379,0.000
1741705001.149,999.512,-7.324,-50.293,942.871,0.000
1741705001.153,-140.625,-43.945,-54.688,-560.547,0.000
1741705001.157,-1000.000,-64.941,-42.480,-1000.000,0.000
1741705001.161,110.840,-30.762,-25.879,478.027,0.000
1741705001.165,999.512,-20.996,-28.809,999.512,0.000
1741705001.169,190.918,-70.801,-37.109,26.367,0.000
1741705001.173,-1000.000,-87.402,-29.297,-1000.000,0.000
1741705001.177,-268.066,-55.176,-13.184,-93.750,0.000
1741705001.181,999.512,-34.668,-8.789,999.512,0.000
1741705001.185,752.930,-52.246,-17.578,440.918,0.000
1741705001.189,-878.418,-85.449,-18.555,-1000.000,0.000
1741705001.192,-427.246,-77.637,-10.254,-298.340,0.000
1741705001.196,999.512,-51.758,-6.836,999.512,0.000
1741705001.200,999.512,-57.617,-11.719,738.281,0.000
1741705001.204,-426.758,-90.820,-16.113,-852.051,0.000
1741705001.208,-814.453,-85.449,-12.695,-520.508,0.000
1741705001.212,780.273,-40.527,-2.441,999.512,0.000
1741705001.216,999.512,-45.898,-3.418,978.516,0.000
1741705001.220,-71.777,-77.637,-10.254,-415.527,0.000
1741705001.224,-1000.000,-88.867,-11.230,-1000.000,0.000
1741705001.228,-48.828,-42.969,-5.859,316.406,0.000
1741705001.231,999.512,-17.578,-10.742,999.512,0.000
1741705001.235,387.207,-48.340,-17.090,210.449,0.000
1741705001.239,-1000.000,-81.543,-13.184,-1000.000,0.000
1741705001.243,-306.152,-54.688,-9.277,-210.449,0.000
1741705001.247,999.512,-20.996,-8.301,999.512,0.000
1741705001.251,409.180,-55.176,-20.996,267.090,0.000
1741705001.255,-1000.000,-81.543,-30.762,-1000.000,0.000
1741705001.259,-599.121,-68.848,-26.367,-350.098,0.000
1741705001.263,999.512,-44.434,-28.320,999.512,0.000
1741705001.267,774.414,-45.898,-38.574,520.508,0.000
1741705001.271,-707.031,-82.031,-41.016,-969.238,0.000
1741705001.274,-1000.000,-84.961,-38.086,-982.422,0.000
1741705001.278,21.484,-42.480,-31.250,428.223,0.000
1741705001.282,999.512,-16.113,-37.109,999.512,0.000
1741705001.286,127.441,-53.711,-47.363,-173.340,0.000
1741705001.290,-1000.000,-83.984,-41.992,-1000.000,0.000
1741705001.294,-255.859,-44.922,-31.250,-103.027,0.000
1741705001.298,999.512,-7.812,-31.250,999.512,0.000
1741705001.302,238.281,-21.484,-36.133,131.836,0.000
1741705001.306,-1000.000,-54.199,-35.156,-1000.000,0.000
1741705001.310,-525.879,-42.969,-32.227,-334.961,0.000
1741705001.313,999.512,-5.371,-31.250,999.512,0.000
1741705001.317,312.500,-31.250,-41.016,241.699,0.000
1741705001.321,-1000.000,-64.941,-46.875,-1000.000,0.000
1741705001.325,-808.594,-36.621,-33.691,-549.805,0.000
1741705001.329,814.453,0.977,-33.691,999.512,0.000
1741705001.333,637.695,-13.184,-41.504,397.949,0.000
1741705001.337,-915.039,-53.711,-45.898,-1000.000,0.000
1741705001.341,-1000.000,-48.828,-44.922,-1000.000,0.000
1741705001.345,33.203,-11.230,-41.016,354.004,0.000
1741705001.349,999.512,5.371,-44.922,999.512,0.000
1741705001.353,11.230,-33.691,-53.223,-334.473,0.000
1741705001.356,-1000.000,-66.406,-49.805,-1000.000,0.000
1741705001.360,-492.676,-51.758,-39.551,-269.531,0.000
1741705001.364,999.512,-22.949,-34.668,999.512,0.000
1741705001.368,285.645,-39.551,-39.551,72.754,0.000
1741705001.372,-1000.000,-76.660,-50.293,-1000.000,0.000
1741705001.376,-530.762,-52.734,-42.480,-331.055,0.000
1741705001.380,999.512,-6.348,-32.227,999.512,0.000
1741705001.384,411.621,-28.320,-37.109,261.230,0.000
1741705001.388,-1000.000,-71.777,-43.945,-1000.000,0.000
1741705001.392,-817.383,-50.293,-36.621,-600.586,0.000
1741705001.396,625.000,2.441,-28.320,920.410,0.000
1741705001.399,999.512,12.695,-36.621,873.047,0.000
1741705001.403,-164.062,-41.504,-52.246,-617.676,0.000
1741705001.407,-1000.000,-76.172,-53.223,-1000.000,0.000
1741705001.411,-45.898,-30.273,-43.945,258.301,0.000
1741705001.415,999.512,-5.371,-42.969,999.512,0.000
1741705001.419,131.348,-46.875,-49.316,-203.125,0.000
1741705001.423,-1000.000,-70.801,-50.781,-1000.000,0.000
1741705001.427,-262.207,-38.574,-44.434,-135.742,0.000
1741705001.431,999.512,0.000,-43.457,999.512,0.000
1741705001.435,374.023,-27.344,-46.387,236.816,0.000
1741705001.438,-1000.000,-59.082,-45.410,-1000.000,0.000
1741705001.442,-310.059,-21.484,-35.156,-262.207,0.000
1741705001.446,999.512,14.160,-28.809,999.512,0.000
1741705001.450,989.746,-5.371,-40.039,706.055,0.000
1741705001.454,-546.875,-47.852,-49.316,-904.785,0.000
1741705001.458,-687.500,-41.992,-37.109,-447.754,0.000
1741705001.462,896.484,1.953,-31.250,999.512,0.000
1741705001.466,999.512,-7.812,-41.016,999.023,0.000
1741705001.470,-33.203,-49.316,-46.387,-335.938,0.000
1741705001.474,-1000.000,-65.430,-45.410,-1000.000,0.000
1741705001.478,-92.773,-28.809,-37.109,303.711,0.000
1741705001.481,999.512,1.953,-40.039,999.512,0.000
1741705001.485,187.988,-36.621,-51.270,-21.484,0.000
1741705001.489,-1000.000,-63.477,-50.293,-1000.000,0.000
1741705001.493,-271.973,-22.949,-41.992,-138.672,0.000
1741705001.497,999.512,3.418,-40.527,999.512,0.000
1741705001.501,471.680,-23.926,-49.316,291.016,0.000
1741705001.505,-1000.000,-63.965,-47.852,-1000.000,0.000
1741705001.509,-656.250,-51.270,-36.133,-404.297,0.000
1741705001.513,999.512,-3.906,-33.691,999.512,0.000
1741705001.517,678.223,-13.672,-44.922,458.008,0.000
1741705001.521,-844.727,-67.871,-55.664,-1000.000,0.000
1741705001.524,-1000.000,-70.801,-47.852,-933.594,0.000
1741705001.528,91.797,-31.250,-33.203,436.035,0.000
1741705001.532,999.512,-8.301,-38.086,999.512,0.000
1741705001.536,190.918,-32.715,-43.457,18.555,0.000
1741705001.540,-1000.000,-65.430,-40.527,-1000.000,0.000
1741705001.544,-225.098,-46.875,-36.133,40.527,0.000
1741705001.548,999.512,-11.719,-39.062,999.512,0.000
1741705001.552,230.469,-34.668,-51.758,163.086,0.000
1741705001.556,-1000.000,-75.195,-52.246,-1000.000,0.000
1741705001.560,-458.496,-56.641,-39.551,-291.016,0.000
1741705001.563,999.512,-16.602,-40.527,999.512,0.000
1741705001.567,584.961,-22.949,-49.316,330.078,0.000
1741705001.571,-1000.000,-58.594,-46.875,-1000.000,0.000
1741705001.575,-514.648,-44.922,-37.598,-339.355,0.000
1741705001.579,944.824,-0.488,-37.598,999.512,0.000
1741705001.583,999.512,0.488,-41.016,937.012,0.000
1741705001.587,-69.824,-41.016,-47.852,-449.219,0.000
1741705001.591,-1000.000,-67.383,-45.410,-1000.000,0.000
1741705001.595,-20.020,-26.367,-32.227,388.184,0.000
1741705001.599,999.512,-3.906,-35.645,999.512,0.000
1741705001.603,40.527,-39.551,-47.363,-313.477,0.000
1741705001.606,-1000.000,-59.082,-44.922,-1000.000,0.000
1741705001.610,-188.965,-28.320,-37.109,45.410,0.000
1741705001.614,999.512,-12.695,-39.551,999.512,0.000
1741705001.618,210.449,-47.852,-45.898,1.465,0.000
1741705001.622,-1000.000,-68.359,-44.922,-1000.000,0.000
1741705001.626,-270.996,-21.484,-35.156,-219.727,0.000
1741705001.630,999.512,16.602,-32.227,999.512,0.000
1741705001.634,552.246,-18.555,-44.922,331.055,0.000
1741705001.638,-908.691,-68.359,-50.293,-1000.000,0.000
1741705001.642,-1000.000,-81.055,-39.551,-817.383,0.000
1741705001.645,245.117,-42.480,-36.621,668.945,0.000
1741705001.649,999.512,-11.230,-41.504,999.512,0.000
1741705001.653,-49.316,-42.480,-42.480,-480.957,0.000
1741705001.657,-1000.000,-65.918,-37.109,-1000.000,0.000
1741705001.661,25.391,-24.902,-32.227,377.441,0.000
1741705001.665,999.512,-3.906,-33.203,999.512,0.000
1741705001.669,43.457,-48.828,-38.574,-280.762,0.000
1741705001.673,-1000.000,-74.219,-34.180,-1000.000,0.000
1741705001.677,-248.047,-32.715,-18.555,-134.766,0.000
1741705001.681,999.512,6.836,-23.926,999.512,0.000
1741705001.685,275.391,-30.762,-39.062,208.496,0.000
1741705001.688,-1000.000,-78.125,-37.109,-1000.000,0.000
1741705001.692,-471.191,-55.176,-26.855,-308.594,0.000
1741705001.696,999.512,-9.277,-29.785,999.512,0.000
1741705001.700,523.438,-33.691,-38.086,318.848,0.000
1741705001.704,-1000.000,-81.543,-35.156,-1000.000,0.000
1741705001.708,-833.984,-64.453,-19.531,-603.027,0.000
1741705001.712,648.926,-26.367,-8.789,920.410,0.000
1741705001.716,999.512,-24.902,-18.066,920.898,0.000
1741705001.720,-166.992,-65.918,-21.973,-545.898,0.000
1741705001.724,-1000.000,-80.566,-9.766,-1000.000,0.000
1741705001.728,-87.891,-33.691,5.859,193.848,0.000
1741705001.731,999.512,-13.184,10.742,999.512,0.000
1741705001.735,212.891,-55.664,3.418,79.590,0.000
1741705001.739,-1000.000,-79.590,9.277,-1000.000,0.000
1741705001.743,-264.648,-47.363,22.949,-145.508,0.000
1741705001.747,999.512,-28.320,20.508,999.512,0.000
1741705001.751,225.586,-59.082,10.742,189.941,0.000
1741705001.755,-1000.000,-88.867,3.906,-1000.000,0.000
1741705001.759,-854.004,-75.684,6.348,-581.543,0.000
1741705001.763,690.918,-37.598,9.277,999.512,0.000
1741705001.767,860.352,-35.645,2.930,541.992,0.000
1741705001.770,-737.305,-76.660,-4.395,-1000.000,0.000
1741705001.774,-1000.000,-84.473,-2.930,-854.492,0.000
1741705001.778,233.887,-51.758,2.930,640.137,0.000
1741705001.782,999.512,-41.504,-2.930,999.512,0.000
1741705001.786,34.180,-73.730,-14.648,-332.031,0.000
1741705001.790,-1000.000,-94.727,-12.207,-1000.000,0.000
1741705001.794,-195.801,-61.523,-8.789,61.035,0.000
1741705001.798,999.512,-18.066,-17.578,999.512,0.000
1741705001.802,229.492,-57.129,-26.367,121.582,0.000
1741705001.806,-1000.000,-106.934,-28.809,-1000.000,0.000
1741705001.810,-424.316,-76.660,-25.879,-282.715,0.000
1741705001.813,999.512,-26.367,-27.832,999.512,0.000
1741705001.817,752.930,-26.367,-32.715,447.266,0.000
1741705001.821,-867.188,-72.266,-40.527,-1000.000,0.000
1741705001.825,-835.449,-83.008,-35.645,-518.066,0.000
1741705001.829,833.984,-37.598,-24.902,999.512,0.000
1741705001.833,895.996,-37.598,-37.109,592.285,0.000
1741705001.837,-645.508,-77.148,-47.852,-988.281,0.000
1741705001.841,-1000.000,-73.730,-47.363,-876.953,0.000
1741705001.845,267.578,-29.297,-44.434,705.078,0.000
1741705001.849,999.512,-24.414,-49.805,919.434,0.000
1741705001.853,-203.613,-59.570,-54.688,-533.203,0.000
1741705001.856,-1000.000,-63.477,-46.387,-1000.000,0.000
1741705001.860,-234.375,-41.504,-41.992,-171.387,0.000
1741705001.864,999.512,-11.230,-37.109,999.512,0.000
1741705001.868,345.215,-24.902,-44.434,220.215,0.000
1741705001.872,-1000.000,-62.500,-51.270,-1000.000,0.000
1741705001.876,-286.621,-37.109,-43.457,-247.070,0.000
1741705001.880,999.512,-3.418,-38.574,999.512,0.000
1741705001.884,675.781,-23.438,-41.992,414.551,0.000
1741705001.888,-919.434,-61.035,-50.293,-1000.000,0.000
1741705001.892,-783.691,-55.664,-46.387,-511.230,0.000
1741705001.895,822.266,-15.137,-38.574,999.512,0.000
1741705001.899,999.512,-13.184,-44.922,755.371,0.000
1741705001.903,-385.742,-50.293,-56.641,-756.836,0.000
1741705001.907,-1000.000,-70.312,-52.246,-1000.000,0.000
1741705001.911,32.227,-15.625,-39.062,341.309,0.000
1741705001.915,999.512,19.531,-44.922,999.512,0.000
1741705001.919,188.477,-38.574,-59.082,-45.410,0.000
1741705001.923,-1000.000,-88.867,-63.965,-1000.000,0.000
1741705001.927,-322.266,-49.316,-50.293,-232.910,0.000
1741705001.931,999.512,1.953,-40.039,999.512,0.000
1741705001.935,354.492,-30.273,-51.270,226.562,0.000
1741705001.938,-1000.000,-66.895,-52.734,-1000.000,0.000
1741705001.942,-397.949,-38.086,-40.527,-266.602,0.000
1741705001.946,999.512,-7.324,-37.109,999.512,0.000
1741705001.950,549.805,-31.250,-46.875,340.820,0.000
1741705001.954,-1000.000,-68.848,-55.664,-1000.000,0.000
1741705001.958,-646.484,-41.016,-41.992,-423.828,0.000
1741705001.962,928.711,0.488,-37.109,999.512,0.000
1741705001.966,973.633,-15.137,-51.270,662.598,0.000
1741705001.970,-443.848,-52.734,-55.664,-813.965,0.000
1741705001.974,-1000.000,-61.035,-51.270,-1000.000,0.000
1741705001.977,69.824,-20.508,-44.922,399.414,0.000
1741705001.981,999.512,-0.977,-48.828,999.512,0.000
1741705001.985,191.406,-38.086,-58.105,-6.348,0.000
1741705001.989,-1000.000,-66.406,-50.293,-1000.000,0.000
1741705001.993,-272.461,-27.344,-41.504,-142.578,0.000
1741705001.997,999.512,5.371,-45.410,999.512,0.000
1741705002.001,347.168,-21.484,-52.246,223.633,0.000
1741705002.005,-1000.000,-57.129,-53.711,-1000.000,0.000
1741705002.009,-520.020,-46.387,-49.316,-323.730,0.000
1741705002.013,942.871,-16.602,-48.828,999.512,0.000
1741705002.017,999.512,-17.090,-56.152,738.770,0.000
1741705002.020,-474.609,-43.945,-60.059,-886.230,0.000
1741705002.024,-760.742,-39.062,-49.316,-500.000,0.000
1741705002.028,803.711,-15.137,-45.410,979.980,0.000
1741705002.032,999.512,-26.855,-53.711,999.512,0.000
1741705002.036,133.301,-51.270,-62.988,-115.234,0.000
1741705002.040,-1000.000,-75.684,-62.500,-1000.000,0.000
1741705002.044,-217.773,-46.387,-48.828,101.074,0.000
1741705002.048,999.512,-9.277,-41.992,999.512,0.000
1741705002.052,722.656,-8.789,-50.781,397.461,0.000
1741705002.056,-902.832,-48.828,-55.664,-1000.000,0.000
1741705002.059,-361.328,-52.246,-46.387,-259.766,0.000
1741705002.063,999.512,-15.625,-43.945,999.512,0.000
1741705002.067,270.508,-48.340,-49.316,214.355,0.000
1741705002.071,-1000.000,-74.707,-49.805,-1000.000,0.000
1741705002.075,-539.551,-47.363,-42.480,-330.566,0.000
1741705002.079,0.000,-14.160,-38.574,999.512,0.000
1741705002.083,0.000,-23.926,-52.246,695.801,0.000
1741705002.087,0.000,-72.266,-63.477,-916.992,0.000
1741705002.091,0.000,-71.289,-51.758,-687.500,0.000
1741705002.095,0.000,-18.555,-43.457,785.645,0.000
1741705002.099,0.000,-0.488,-45.898,999.512,0.000
1741705002.102,0.000,-30.762,-49.316,62.500,0.000
1741705002.106,0.000,-53.711,-46.387,-958.496,0.000
1741705002.110,0.000,-30.273,-40.039,425.293,0.000
1741705002.114,0.000,-20.996,-45.410,999.512,0.000
1741705002.118,0.000,-46.875,-55.664,161.133,0.000
1741705002.122,0.000,-71.289,-52.246,-1000.000,0.000
1741705002.126,-398.438,-51.758,-41.504,-268.066,0.000
1741705002.130,999.512,-11.230,-38.574,999.512,0.000
1741705002.134,703.125,-20.020,-44.922,456.543,0.000
1741705002.138,-891.113,-55.176,-45.898,-1000.000,0.000
1741705002.142,-885.254,-51.270,-34.180,-542.969,0.000
1741705002.145,735.840,-15.137,-27.344,999.512,0.000
1741705002.149,973.633,-14.648,-31.738,695.312,0.000
1741705002.153,-532.715,-62.988,-38.574,-873.047,0.000
1741705002.157,-1000.000,-72.266,-34.668,-949.219,0.000
1741705002.161,126.953,-27.344,-24.414,516.113,0.000
1741705002.165,999.512,-5.859,-29.297,999.512,0.000
1741705002.169,146.973,-45.898,-38.574,-93.262,0.000
1741705002.173,-1000.000,-76.660,-37.109,-1000.000,0.000
1741705002.177,-265.137,-32.227,-21.973,-156.738,0.000
1741705002.181,999.512,5.371,-16.602,999.512,0.000
1741705002.185,307.617,-26.367,-31.250,216.797,0.000
1741705002.188,-1000.000,-67.383,-36.133,-1000.000,0.000
1741705002.192,-387.695,-40.527,-20.996,-261.230,0.000
1741705002.196,999.512,-0.977,-14.160,999.512,0.000
1741705002.200,374.023,-38.574,-26.367,260.254,0.000
1741705002.204,-1000.000,-79.590,-30.273,-1000.000,0.000
1741705002.208,-974.121,-48.828,-13.184,-695.801,0.000
1741705002.212,492.676,-8.301,0.000,892.578,0.000
1741705002.216,999.512,-15.625,-1.465,710.449,0.000
1741705002.220,-449.219,-68.359,-7.812,-807.617,0.000
1741705002.224,-1000.000,-78.613,-5.371,-1000.000,0.000
1741705002.227,-181.641,-31.738,6.348,84.473,0.000
1741705002.231,999.512,-1.953,13.184,999.512,0.000
1741705002.235,188.477,-32.715,1.953,-109.863,0.000
1741705002.239,-1000.000,-57.617,-4.883,-1000.000,0.000
1741705002.243,-256.348,-24.414,-0.488,-195.312,0.000
1741705002.247,999.512,2.441,-7.812,999.512,0.000
1741705002.251,203.125,-26.855,-19.043,195.801,0.000
1741705002.255,-1000.000,-62.500,-18.555,-1000.000,0.000
1741705002.259,-1000.000,-54.199,-16.113,-701.660,0.000
1741705002.263,479.492,-11.230,-17.090,901.367,0.000
1741705002.267,720.215,-1.953,-24.902,437.988,0.000
1741705002.270,-866.211,-43.457,-36.621,-1000.000,0.000
1741705002.274,-1000.000,-48.828,-29.785,-1000.000,0.000
1741705002.278,26.855,-8.789,-22.461,415.527,0.000
1741705002.282,999.512,12.695,-28.809,858.887,0.000
1741705002.286,-230.957,-13.184,-35.156,-664.551,0.000
1741705002.290,-1000.000,-36.621,-34.180,-1000.000,0.000
1741705002.294,-219.238,-15.137,-32.715,-77.148,0.000
1741705002.298,999.512,19.531,-35.645,999.512,0.000
1741705002.302,212.402,-9.277,-46.875,-62.012,0.000
1741705002.306,-1000.000,-33.691,-46.387,-1000.000,0.000
1741705002.309,-258.301,6.348,-30.762,-176.758,0.000
1741705002.313,999.512,26.855,-33.691,999.512,0.000
1741705002.317,227.539,-14.648,-50.293,207.520,0.000
1741705002.321,-1000.000,-48.828,-50.781,-1000.000,0.000
1741705002.325,-771.484,-29.297,-41.016,-557.129,0.000
1741705002.329,758.301,13.184,-38.574,999.512,0.000
1741705002.333,927.734,16.113,-46.875,597.168,0.000
1741705002.337,-530.762,-26.367,-55.176,-878.906,0.000
1741705002.341,-1000.000,-53.223,-50.781,-1000.000,0.000
1741705002.345,-183.105,-19.531,-41.504,120.605,0.000
1741705002.349,999.512,15.625,-46.875,999.512,0.000
1741705002.352,15.625,-16.113,-58.105,-392.090,0.000
1741705002.356,-1000.000,-44.922,-52.246,-1000.000,0.000
1741705002.360,-375.977,-22.461,-41.016,-227.539,0.000
1741705002.364,999.512,20.508,-49.316,999.512,0.000
1741705002.368,255.859,0.977,-61.523,177.246,0.000
1741705002.372,-1000.000,-45.898,-53.711,-1000.000,0.000
1741705002.376,-288.574,-12.695,-41.992,-247.070,0.000
1741705002.380,999.512,36.133,-46.875,999.512,0.000
1741705002.384,514.160,15.625,-57.617,301.758,0.000
1741705002.388,-1000.000,-30.762,-63.965,-1000.000,0.000
1741705002.391,-945.801,-31.738,-55.664,-687.988,0.000
1741705002.395,657.227,8.789,-47.363,944.824,0.000
1741705002.399,865.723,8.789,-57.617,538.574,0.000
1741705002.403,-722.168,-36.133,-58.105,-1000.000,0.000
1741705002.407,-1000.000,-32.227,-53.711,-926.758,0.000
1741705002.411,204.102,3.418,-57.129,531.250,0.000
1741705002.415,999.512,7.812,-63.965,999.512,0.000
1741705002.419,50.293,-34.668,-68.359,-318.848,0.000
1741705002.423,-1000.000,-50.781,-66.406,-1000.000,0.000
1741705002.427,-224.609,-1.465,-58.105,-28.320,0.000
1741705002.431,999.512,12.207,-62.500,999.512,0.000
1741705002.434,262.207,-26.367,-77.637,187.500,0.000
1741705002.438,-1000.000,-57.129,-76.660,-1000.000,0.000
1741705002.442,-492.676,-40.527,-65.430,-334.961,0.000
1741705002.446,999.512,-3.418,-65.430,999.512,0.000
1741705002.450,422.852,-24.902,-74.219,244.141,0.000
1741705002.454,-981.934,-63.965,-72.754,-1000.000,0.000
1741705002.458,-1000.000,-59.570,-65.918,-1000.000,0.000
1741705002.462,79.102,-28.320,-68.359,478.516,0.000
1741705002.466,999.512,-11.230,-71.289,742.188,0.000
1741705002.470,-476.074,-51.270,-75.195,-931.152,0.000
1741705002.474,-1000.000,-56.152,-70.801,-962.402,0.000
1741705002.477,192.383,-9.766,-62.012,508.789,0.000
1741705002.481,999.512,5.859,-63.477,999.512,0.000
1741705002.485,143.066,-34.668,-73.242,-148.438,0.000
1741705002.489,-1000.000,-65.430,-74.707,-1000.000,0.000
1741705002.493,-446.777,-33.691,-64.941,-270.020,0.000
1741705002.497,999.512,2.930,-60.547,999.512,0.000
1741705002.501,344.238,-17.578,-70.312,225.586,0.000
1741705002.505,-1000.000,-49.805,-79.590,-1000.000,0.000
1741705002.509,-538.086,-29.297,-69.824,-366.211,0.000
1741705002.513,999.512,6.348,-64.453,999.512,0.000
1741705002.516,552.246,-15.625,-75.195,321.777,0.000
1741705002.520,-951.172,-55.176,-76.660,-1000.000,0.000
1741705002.524,-1000.000,-50.781,-69.336,-896.484,0.000
1741705002.528,187.500,-15.625,-59.570,561.035,0.000
1741705002.532,999.512,3.906,-62.988,999.512,0.000
1741705002.536,-35.645,-31.250,-73.242,-441.895,0.000
1741705002.540,-1000.000,-61.035,-64.941,-1000.000,0.000
1741705002.544,-238.281,-33.691,-57.617,-101.074,0.000
1741705002.548,999.512,3.418,-62.012,999.512,0.000
1741705002.552,225.098,-29.785,-70.312,13.672,0.000
1741705002.556,-1000.000,-60.547,-71.289,-1000.000,0.000
1741705002.559,-258.301,-24.902,-58.105,-226.562,0.000
1741705002.563,999.512,2.441,-52.246,999.512,0.000
1741705002.567,782.715,0.977,-55.664,445.801,0.000
1741705002.571,-693.359,-22.949,-56.152,-1000.000,0.000
1741705002.575,-1000.000,-42.969,-54.199,-739.746,0.000
1741705002.579,519.043,-9.277,-54.199,917.969,0.000
1741705002.583,960.449,5.859,-63.477,606.934,0.000
1741705002.587,-609.375,-39.551,-68.359,-994.141,0.000
1741705002.591,-1000.000,-54.199,-60.547,-951.660,0.000
1741705002.595,180.664,-0.488,-54.688,519.043,0.000
1741705002.599,999.512,17.090,-66.406,999.512,0.000
1741705002.602,51.758,-30.273,-77.148,-303.223,0.000
1741705002.606,-1000.000,-55.664,-68.359,-1000.000,0.000
1741705002.610,-208.496,-8.301,-56.641,32.715,0.000
1741705002.614,999.512,31.250,-51.758,999.512,0.000
1741705002.618,226.562,-10.742,-60.059,167.969,0.000
1741705002.622,-1000.000,-53.223,-68.359,-1000.000,0.000
